DATE    |OPEN  |LOW   |HI    |CLOSE |VOLUME |EMA13   |EMA26
20121011|376.07|374.77|378.87|375.36|3826676|374.3952|269.3842
20121010|370.56|368.78|373.39|371.91|3826676|374.2345|269.702
20121009|379.46|370.89|380.28|371.67|3826676|374.6219|270.0807
20121008|380.12|376.7|381.41|378.54|3826676|375.1138|270.5698
20121005|384.97|382.12|386.8|383.44|3826676|374.5428|270.9548
20121004|380.99|379.32|384.56|383.64|3826676|373.06|271.1744
20121003|377.48|375.72|381.58|380.87|3826676|371.2966|271.3637
20121002|382.22|374.76|382.61|378.12|3826676|369.701|271.4661
20121001|379.15|377.73|382.12|380.51|3826676|368.2979|271.6101
20120928|376.7|375.2|379.27|376.87|3826676|366.2625|271.9988
20120927|379.6|375.45|381.04|377.87|3826676|364.4946|272.9297
20120926|374.55|370.13|380.24|376.35|3826676|362.2654|274.3726
20120925|376.15|373.46|382.06|374.21|3826676|359.918|276.2581
20120924|365.13|364.76|374.64|374.32|3826676|357.536|278.2057
20120921|365.74|364.69|367.09|366.63|3826676|354.7386|279.889
20120920|361.87|360.25|365.32|363.69|3826676|352.7567|281.3209
20120919|358.39|357.85|363.92|363.39|3826676|350.9345|282.4366
20120918|353.54|353.04|358.97|358.78|3826676|348.8586|282.954
20120917|353.7|352.15|356.08|354.64|3826676|347.205|283.2114
20120914|354.45|353.15|356.14|354.49|3826676|345.9659|283.6781
20120913|346.2|344.92|354.15|352.67|3826676|344.5452|283.6713
20120912|344.36|340.1|347.11|345.1|3826676|343.191|282.7738
20120911|348.63|345.15|349.97|345.75|3826676|342.8729|281.5888
20120910|354.53|348.85|356.05|350.03|3826676|342.3933|280.9293
20120907|349.65|348.49|355.77|352.72|3826676|341.1206|280.7852
20120906|342.64|342.02|349.6|349.35|3826676|339.1873|280.5154
20120905|339.66|339.23|342.91|340.02|3826676|337.4935|280.1515
20120904|341.93|336.41|342.16|340.18|3826676|337.0725|279.9468
20120831|341.66|339.68|343.95|342.2|3826676|336.5545|280.0846
20120830|341.78|339.75|343.35|340.5|3826676|335.6136|280.6925
20120829|338.35|337.74|344.15|343.66|3826676|334.7992|281.435
20120828|332.17|332.04|338.47|338.29|3826676|333.3224|281.7201
20120827|331.16|329.29|335.66|334.28|3826676|332.4945|281.8213
20120824|337.46|336.7|339.88|338.98|3826676|332.1969|281.9576
20120823|336.8|335.16|339.9|338.06|3826676|331.0664|281.9565
20120822|333.36|333.02|339.96|338.25|3826676|329.9008|281.7544
20120821|336.22|330.75|338.66|334.42|3826676|328.5093|281.3454
20120820|337.41|335.99|339.1|337.43|3826676|327.5241|280.8118
20120817|336.72|335.51|338.29|338.23|3826676|325.8732|280.4968
20120816|333.42|333.21|336.98|336.1|3826676|323.8137|280.174
20120815|334.8|331.72|336.79|333.44|3826676|321.766|279.6776
20120814|329.3|329.17|336.09|334.0|3826676|319.8203|278.893
20120813|323.39|323.02|329.74|329.67|3826676|317.457|277.1363
20120810|318.98|317.75|320.8|320.68|3826676|315.4215|274.392
20120809|321.93|320.44|322.86|320.85|3826676|314.5451|270.8431
20120808|319.21|318.93|322.61|320.79|3826676|313.4943|268.2363
20120807|320.57|317.92|321.81|319.95|3826676|312.2784|267.1465
20120806|319.49|319.29|324.37|321.09|3826676|310.9998|265.6804
20120803|319.68|317.75|321.54|320.34|3826676|309.318|263.7864
20120802|312.44|311.39|318.7|314.06|3826676|307.481|261.8981
20120801|318.33|315.37|319.43|316.02|3826676|306.3846|260.0907
20120731|313.82|313.8|317.93|316.17|3826676|304.7787|258.606
20120730|317.71|314.44|320.98|315.83|3826676|302.8801|257.5537
20120727|309.14|308.44|317.18|317.16|3826676|300.7218|256.4322
20120726|307.19|304.71|308.13|306.37|3826676|297.9821|255.006
20120725|303.86|302.38|306.38|303.69|3826676|296.5841|253.4735
20120724|307.19|301.87|308.66|303.48|3826676|295.3998|251.7622
20120723|299.94|298.83|308.87|307.45|3826676|294.0531|250.5224
20120720|304.08|298.79|306.16|305.1|3826676|291.8202|249.9858
20120719|292.78|292.71|298.94|296.23|3826676|289.6069|249.6562
20120718|288.2|287.78|291.55|290.09|3826676|288.5031|249.972
20120717|288.93|283.92|290.04|288.08|3826676|288.2386|249.4405
20120716|287.9|285.6|289.31|287.17|3826676|288.265|248.0935
20120713|285.79|283.99|289.28|287.97|3826676|288.4476|247.2121
20120712|283.28|280.76|285.68|284.95|3826676|288.5271|246.123
20120711|287.86|282.19|288.64|285.31|3826676|289.1233|244.7495
20120710|294.8|289.08|295.92|290.56|3826676|289.7589|243.2741
20120709|292.18|290.33|294.01|292.71|3826676|289.6254|241.9175
20120706|295.93|291.12|296.46|292.7|3826676|289.1113|240.9065
20120705|294.09|293.98|299.73|297.66|3826676|288.5131|240.6735
20120703|289.71|288.71|293.91|293.62|3826676|286.9887|241.3583
20120702|290.62|287.96|291.21|289.94|3826676|285.8834|242.0809
20120629|287.19|285.81|289.77|289.74|3826676|285.2074|242.7065
20120628|282.67|278.33|282.83|281.87|3826676|284.4519|243.5038
20120627|283.57|282.73|286.71|284.36|3826676|284.8822|243.9044
20120626|281.1|279.46|283.02|282.06|3826676|284.9693|243.9182
20120625|283.38|278.4|283.76|280.07|3826676|285.4541|244.273
20120622|283.72|282.63|285.45|285.45|3826676|286.3515|244.3876
20120621|289.63|281.58|289.63|282.32|3826676|286.5018|243.5573
20120620|289.62|286.47|289.71|288.47|3826676|287.1987|242.3361
20120619|286.51|286.27|291.85|290.47|3826676|286.9868|241.7361
20120618|281.03|279.35|286.82|285.14|3826676|286.4063|241.6353
20120615|279.89|278.27|281.98|281.97|3826676|286.6174|241.98
20120614|280.37|277.98|282.25|279.25|3826676|287.3919|242.3278
20120613|280.58|279.06|283.22|280.26|3826676|288.7489|242.1126
20120612|284.6|279.01|284.86|282.27|3826676|290.1637|242.0097
20120611|291.81|283.06|292.37|283.97|3826676|291.4793|241.5275
20120608|287.64|287.0|290.21|289.93|3826676|292.7309|240.1952
20120607|293.51|288.34|293.65|288.83|3826676|293.1977|238.5477
20120606|287.95|286.52|290.69|289.99|3826676|293.9257|236.6794
20120605|287.44|282.95|288.78|284.92|3826676|294.5816|234.9604
20120604|284.82|284.72|289.95|289.01|3826676|296.1919|233.5423
20120601|285.61|283.89|286.04|285.2|3826676|297.3888|232.1565
20120531|294.07|289.21|294.7|290.14|3826676|299.4203|230.9992
20120530|293.79|291.47|295.65|293.82|3826676|300.967|230.0459
20120529|297.61|293.87|299.27|296.87|3826676|302.1582|229.0625
20120525|300.2|293.85|300.56|295.47|3826676|303.0396|228.6533
20120524|304.28|299.14|305.65|301.53|3826676|304.3012|229.3171
20120523|300.52|298.26|304.5|304.43|3826676|304.763|230.7107
20120522|306.41|297.7|306.6|300.1|3826676|304.8185|232.6887
20120521|299.96|299.7|307.54|306.75|3826676|305.605|235.1421
20120518|312.24|298.05|315.89|299.9|3826676|305.4141|237.4605
20120517|316.6|310.3|318.61|311.21|3826676|306.3331|239.3012
20120516|308.67|307.66|314.73|314.15|3826676|305.5203|240.7366
20120515|302.37|301.57|307.19|305.25|3826676|304.082|241.6055
20120514|300.09|299.99|303.95|301.7|3826676|303.8874|241.7243
20120511|304.87|302.08|306.97|302.31|3826676|304.2519|241.2009
20120510|306.17|304.81|307.79|306.52|3826676|304.5756|240.3917
20120509|303.11|300.6|307.88|304.27|3826676|304.2515|240.7072
20120508|302.46|300.05|308.14|306.09|3826676|304.2484|242.2972
20120507|297.2|297.2|304.98|303.47|3826676|303.9415|243.2524
20120504|302.66|298.11|303.64|298.19|3826676|304.0201|243.8653
20120503|304.51|304.17|307.11|305.2|3826676|304.9918|244.4644
20120502|300.3|300.0|303.75|303.33|3826676|304.9571|244.6383
20120501|301.59|299.79|305.49|301.91|3826676|305.2283|244.6579
20120430|306.19|300.0|307.73|302.12|3826676|305.7813|244.581
20120427|307.2|304.99|308.06|307.18|3826676|306.3915|244.6644
20120426|305.15|304.55|308.69|307.43|3826676|306.2601|245.0938
20120425|301.7|301.14|305.37|304.56|3826676|306.0652|245.5727
20120424|298.82|298.36|303.01|300.33|3826676|306.316|245.9148
20120423|296.15|294.8|298.93|298.5|3826676|307.3137|246.0969
20120420|301.82|297.62|304.12|297.73|3826676|308.7826|245.6751
20120419|302.54|299.2|307.82|299.35|3826676|310.6248|244.4
20120418|303.72|301.1|306.09|303.42|3826676|312.5039|243.1511
20120417|303.98|303.2|308.54|304.48|3826676|314.0179|241.8299
20120416|311.19|300.53|311.59|302.73|3826676|315.6075|240.1333
20120413|323.45|311.46|324.17|311.99|3826676|317.7537|238.7037
20120412|320.85|319.81|326.24|325.18|3826676|318.7144|237.5416
20120411|316.67|315.33|317.68|317.66|3826676|317.6368|236.4004
20120410|316.44|311.96|316.93|313.12|3826676|317.6329|235.3443
20120409|313.93|312.33|317.35|315.1|3826676|318.385|233.9485
20120405|315.8|313.97|317.9|315.84|3826676|318.9326|232.4423
20120404|318.91|315.23|319.18|317.26|3826676|319.448|231.6129
20120403|322.38|319.0|323.65|320.99|3826676|319.8126|231.4949
20120402|320.06|317.1|323.43|323.14|3826676|319.6164|231.5323
20120330|325.55|320.18|326.42|320.3|3826676|319.0291|231.9942
20120329|326.39|321.83|327.97|323.88|3826676|318.8173|232.951
20120328|325.69|325.21|328.96|327.55|3826676|317.9736|234.0735
20120327|323.19|322.08|326.42|323.19|3826676|316.3775|235.2257
20120326|322.18|319.45|324.42|324.34|3826676|315.2421|236.4756
20120323|322.98|320.13|323.93|320.97|3826676|313.7257|238.306
20120322|318.93|315.18|324.08|322.7|3826676|312.5184|240.1439
20120321|316.99|315.94|323.37|319.67|3826676|310.8214|241.7283
20120320|315.14|313.32|317.71|316.43|3826676|309.3467|243.1695
20120319|311.25|310.31|318.32|316.67|3826676|308.1661|244.7791
20120316|310.14|309.72|312.64|312.21|3826676|306.7488|246.6642
20120315|307.99|307.11|311.44|310.25|3826676|305.8386|248.3728
20120314|307.19|306.42|311.08|307.69|3826676|305.1034|250.1254
20120313|304.07|302.47|308.62|308.58|3826676|304.6723|251.9265
20120312|299.7|299.33|303.2|302.27|3826676|304.021|253.8366
20120309|303.67|299.7|305.64|299.82|3826676|304.3128|256.1352
20120308|304.71|302.87|305.44|303.27|3826676|305.0616|258.79
20120307|304.22|302.63|305.29|303.1|3826676|305.3602|261.5051
20120306|303.72|296.62|304.1|302.18|3826676|305.7369|263.5551
20120305|309.9|305.38|310.93|306.82|3826676|306.3297|264.957
20120302|310.69|309.85|311.69|310.31|3826676|306.248|266.2676
20120301|310.82|308.77|312.54|310.89|3826676|305.571|267.7874
20120229|308.99|307.44|312.49|308.82|3826676|304.6845|269.1169
20120228|304.7|303.54|309.58|308.89|3826676|303.9953|269.9468
20120227|302.99|302.23|305.87|304.35|3826676|303.1795|270.9095
20120224|303.37|302.45|305.52|304.65|3826676|302.9844|272.1516
20120223|303.2|299.87|303.67|302.75|3826676|302.7068|273.6539
20120222|305.67|303.05|308.08|303.67|3826676|302.6996|275.4947
20120221|301.63|301.14|308.63|306.69|3826676|302.5378|277.7798
20120217|302.18|300.9|303.51|302.02|3826676|301.8458|279.9518
20120216|301.11|298.57|304.1|302.96|3826676|301.8168|281.9543
20120215|306.16|300.98|306.16|302.48|3826676|301.6262|284.6313
20120214|305.46|302.08|305.69|304.58|3826676|301.484|287.6876
20120213|304.94|304.7|306.61|305.79|3826676|300.9679|290.8794
20120210|303.64|301.7|303.76|302.65|3826676|300.1643|294.3936
20120209|305.7|304.2|306.94|305.42|3826676|299.75|298.306
20120208|304.02|302.07|305.37|304.62|3826676|298.805|302.8817
20120207|303.27|301.58|304.39|303.08|3826676|297.8358|305.9032
20120206|297.21|296.71|305.11|304.24|3826676|296.9618|306.1652
20120203|295.03|293.73|298.24|297.87|3826676|295.7487|306.1635
20120202|292.14|290.75|292.91|292.26|3826676|295.3952|306.582
20120201|292.18|289.28|292.46|290.12|3826676|295.9177|306.9033
20120131|291.21|287.29|291.71|289.76|3826676|296.884|307.0835
20120130|288.74|286.41|289.71|288.56|3826676|298.0714|307.1121
20120127|285.1|284.38|289.87|289.7|3826676|299.6566|306.8903
20120126|285.7|281.99|286.95|283.77|3826676|301.316|306.6258
20120125|288.47|282.91|289.07|284.46|3826676|304.2403|306.3247
20120124|292.87|288.71|293.55|290.17|3826676|307.5371|306.0781
20120123|292.71|291.29|294.04|292.47|3826676|310.4316|305.9492
20120120|294.97|290.56|295.2|292.7|3826676|313.4252|305.7188
20120119|320.17|315.41|320.17|319.47|3826676|316.8794|305.2408
20120118|313.0|310.75|316.68|316.14|3826676|316.4476|304.3223
20120117|315.67|312.53|315.67|313.98|3826676|316.4989|303.0419
20120113|312.82|310.22|313.16|312.18|3826676|316.9187|301.4458
20120112|315.29|312.94|316.13|314.51|3826676|317.7084|299.5892
20120111|311.44|310.25|314.38|312.67|3826676|318.2415|297.5849
20120110|314.56|308.15|316.58|311.26|3826676|319.1701|295.5583
20120109|322.93|310.3|323.18|310.92|3826676|320.4885|293.9957
20120106|329.25|324.57|329.67|324.68|3826676|322.0832|293.0856
20120105|330.73|327.79|331.65|329.18|3826676|321.6504|292.8306
20120104|332.18|329.98|334.79|333.81|3826676|320.3955|293.0476
20120103|326.14|325.86|333.74|332.37|3826676|318.1597|292.7884
20111230|320.69|320.69|323.06|322.63|3826676|315.7913|292.1534
20111229|320.42|317.28|321.18|320.88|3826676|314.6516|291.6445
20111228|321.05|318.73|322.18|319.53|3826676|313.6135|291.3626
20111227|315.71|315.68|321.92|319.8|3826676|312.6274|290.9096
20111223|315.68|314.96|317.02|316.25|3826676|311.432|290.0637
20111222|313.66|313.19|315.55|314.54|3826676|310.629|289.6074
20111221|314.69|309.17|315.59|312.6|3826676|309.9771|290.47
20111220|313.69|313.68|315.6|314.87|3826676|309.54|292.2701
20111219|313.69|309.69|313.94|310.6|3826676|308.6516|293.699
20111216|311.85|310.42|314.35|312.67|3826676|308.3269|294.9961
20111215|310.95|309.04|311.69|309.46|3826676|307.6031|296.2438
20111214|310.61|305.94|311.85|308.73|3826676|307.2936|297.1162
20111213|314.07|311.11|317.96|312.5|3826676|307.0542|297.6194
20111212|310.63|309.83|312.78|312.38|3826676|306.1465|298.0218
20111209|308.69|308.2|314.25|313.4|3826676|305.1076|298.421
20111208|310.21|307.34|313.41|307.72|3826676|303.7255|298.7594
20111207|310.53|308.74|312.52|311.38|3826676|303.0598|299.0385
20111206|311.18|309.81|314.0|311.57|3826676|301.6731|299.5359
20111205|313.51|310.89|315.63|312.51|3826676|300.0236|300.2589
20111202|308.22|307.82|311.69|309.87|3826676|297.9426|301.0776
20111201|299.7|299.2|307.69|306.58|3826676|295.9546|301.9018
20111130|298.68|295.75|299.46|299.4|3826676|294.1838|302.3592
20111129|293.65|290.37|294.88|291.17|3826676|293.3144|302.4503
20111128|289.4|287.96|294.12|293.8|3826676|293.6718|302.5024
20111125|282.31|280.38|286.85|281.22|3826676|293.6504|302.6913
20111123|287.39|284.77|289.83|284.77|3826676|295.7221|303.1294
20111122|289.71|287.33|292.19|289.71|3826676|297.5475|303.7067
20111121|293.59|285.76|293.96|290.18|3826676|298.8537|304.3758
20111118|300.7|296.58|301.95|297.14|3826676|300.2994|305.4439
20111117|304.72|298.09|305.84|300.13|3826676|300.8259|306.4862
20111116|305.73|305.0|308.84|305.43|3826676|300.9419|307.3431
20111115|306.09|304.94|308.73|307.97|3826676|300.1939|308.1609
20111114|303.7|303.59|308.73|306.19|3826676|298.8979|308.6382
20111111|300.35|299.0|305.74|303.87|3826676|297.6825|308.8864
20111110|302.66|295.48|302.67|297.24|3826676|296.6513|309.1377
20111109|301.83|299.03|304.39|300.17|3826676|296.5532|309.4547
20111108|304.2|301.5|306.88|305.86|3826676|295.9504|309.7123
20111107|296.36|295.82|304.09|303.86|3826676|294.2988|309.9827
20111104|296.45|295.92|299.57|297.77|3826676|292.7052|310.0068
20111103|293.21|291.57|298.45|298.45|3826676|291.8611|309.0942
20111102|292.16|289.95|293.69|292.12|3826676|290.7629|307.6778
20111101|289.76|288.09|292.46|289.04|3826676|290.5368|306.5654
20111031|297.25|295.54|299.55|296.02|3826676|290.7862|306.0799
20111028|296.96|296.83|300.85|299.77|3826676|289.9139|306.1885
20111027|298.91|296.35|301.05|299.04|3826676|288.2713|305.9944
20111026|294.48|286.14|294.79|292.86|3826676|286.4765|305.5229
20111025|296.25|291.13|297.2|291.29|3826676|285.4125|305.1087
20111024|293.07|292.96|299.69|297.91|3826676|284.433|305.2446
20111021|294.46|293.06|296.08|294.95|3826676|282.1868|306.1104
20111020|290.66|289.47|294.15|291.54|3826676|280.0596|306.7208
20111019|293.38|289.32|295.73|290.06|3826676|278.1462|306.9338
20111018|289.8|288.41|295.98|294.96|3826676|276.1606|307.2143
20111017|291.57|288.71|295.62|290.91|3826676|273.0273|307.5883
20111014|299.44|293.49|299.5|295.54|3826676|270.0469|307.8562
20111013|274.74|273.74|279.22|279.22|3826676|265.798|307.8621
20111012|273.79|272.04|277.34|273.98|3826676|263.561|307.7679
20111011|266.46|266.46|273.13|271.32|3826676|261.8246|307.7417
20111010|262.33|261.34|268.47|268.32|3826676|260.242|307.3913
20111007|258.16|254.89|259.99|257.3|3826676|258.8956|306.4888
20111006|253.5|251.05|257.36|257.1|3826676|259.1616|305.4389
20111005|247.93|240.14|253.65|252.1|3826676|259.5052|304.3839
20111004|244.77|240.06|251.47|250.7|3826676|260.7394|303.1082
20111003|254.67|247.25|255.74|247.51|3826676|262.4126|301.3834
20110930|259.84|256.93|261.74|257.26|3826676|264.8964|299.9578
20110929|267.75|259.45|268.38|263.49|3826676|266.1691|299.108
20110928|270.48|263.59|271.74|264.16|3826676|266.6156|298.1685
20110927|268.83|267.76|273.25|269.4|3826676|267.0249|297.1319
20110926|263.36|256.37|266.2|265.68|3826676|266.629|295.7365
20110923|258.02|256.99|262.95|262.49|3826676|266.7872|294.4685
20110922|262.86|256.74|264.12|260.07|3826676|267.5034|293.534
20110921|273.57|269.16|277.22|269.33|3826676|268.7423|292.0919
20110920|274.42|271.06|278.98|273.04|3826676|268.6443|290.3881
20110919|269.9|267.42|274.68|273.06|3826676|267.9117|289.1454
20110916|272.13|271.3|273.15|273.07|3826676|267.0537|288.0566
20110915|267.48|267.01|272.22|271.01|3826676|266.051|286.7797
20110914|266.03|262.65|268.21|265.77|3826676|265.2245|285.7721
20110913|265.73|261.44|266.67|264.5|3826676|265.1335|285.2351
20110912|258.72|258.49|265.73|264.79|3826676|265.2391|285.0321
20110909|265.43|260.33|267.06|262.16|3826676|265.314|285.1025
20110908|266.63|265.68|269.28|267.21|3826676|265.8397|285.7012
20110907|264.96|263.44|267.7|266.75|3826676|265.6113|286.7673
20110906|255.14|254.99|261.12|260.83|3826676|265.4215|287.8389
20110902|261.97|260.1|263.7|262.16|3826676|266.1867|288.4848
20110901|270.1|265.34|271.64|265.98|3826676|266.8578|288.5394
20110831|272.1|267.73|272.88|270.21|3826676|267.0042|288.374
20110830|268.83|265.14|271.22|270.08|3826676|266.4698|287.7831
20110829|267.01|266.51|269.46|269.27|3826676|265.8682|287.1757
20110826|259.74|256.31|264.96|263.17|3826676|265.3012|286.9508
20110825|264.92|258.89|268.37|259.76|3826676|265.6564|286.6233
20110824|259.41|258.36|264.74|261.38|3826676|266.6391|285.9618
20110823|251.5|249.28|260.44|259.15|3826676|267.5156|284.9882
20110822|251.75|247.02|253.25|248.84|3826676|268.9099|283.4393
20110819|249.42|245.18|257.18|245.21|3826676|272.2549|281.5797
20110818|261.47|249.99|262.18|252.19|3826676|276.7624|280.3311
20110817|269.74|265.12|271.57|266.31|3826676|280.8578|279.4741
20110816|275.94|264.88|275.94|269.23|3826676|283.2824|278.0223
20110815|276.44|272.75|282.21|278.34|3826676|285.6245|276.151
20110812|284.47|279.92|284.96|281.6|3826676|286.8385|274.0791
20110811|276.63|273.93|283.97|280.78|3826676|287.7116|271.9665
20110810|280.41|273.59|281.78|274.23|3826676|288.8669|269.568
20110809|280.22|270.23|287.02|286.42|3826676|291.3064|266.4363
20110808|281.21|271.9|284.22|272.74|3826676|292.1208|264.5979
20110805|290.98|280.72|294.7|289.23|3826676|295.3509|264.6713
20110804|296.95|288.45|299.13|288.47|3826676|296.371|265.1356
20110803|296.74|291.52|301.2|300.28|3826676|297.6879|265.7389
20110802|302.7|291.52|299.11|296.77|3826676|297.2558|266.286
20110801|305.3|299.29|307.44|303.08|3826676|297.3368|266.9534
20110729|301.81|301.54|307.17|301.54|3826676|296.3796|267.4239
20110728|302.29|301.2|307.68|305.16|3826676|295.5196|267.44
20110727|308.28|302.07|310.16|303.31|3826676|293.9128|267.2365
20110726|308.72|308.3|313.44|310.95|3826676|292.3466|266.7448
20110725|306.37|306.19|312.39|309.18|3826676|289.2461|266.1286
20110722|302.39|301.83|309.44|308.81|3826676|285.9237|265.8355
20110721|296.72|296.71|303.73|303.19|3826676|282.1094|265.619
20110720|300.79|297.38|301.11|297.38|3826676|278.5959|265.3452
20110719|297.77|297.47|302.04|300.97|3826676|275.4653|265.0506
20110718|295.95|295.7|300.72|297.17|3826676|271.2145|264.5678
20110715|298.45|293.79|299.82|298.51|3826676|266.8885|263.7027
20110714|269.29|263.1|270.73|264.21|3826676|261.6183|262.7664
20110713|268.23|267.97|271.73|268.86|3826676|261.1864|262.0014
20110712|263.82|262.74|269.44|266.74|3826676|259.9074|261.3463
20110711|263.83|262.49|267.72|263.38|3826676|258.7686|261.2647
20110708|266.21|263.37|268.56|265.73|3826676|258.0001|261.1691
20110707|270.23|267.67|275.06|273.03|3826676|256.7118|260.5639
20110706|266.48|266.25|268.99|267.41|3826676|253.9921|259.828
20110705|262.39|262.39|267.43|265.95|3826676|251.7557|259.1963
20110701|253.12|252.94|260.33|260.25|3826676|249.39|258.9961
20110630|250.74|250.5|253.08|252.94|3826676|247.58|259.0111
20110629|248.02|245.94|249.87|248.54|3826676|246.6867|258.9777
20110628|241.77|241.77|247.86|246.58|3826676|246.3778|258.9391
20110627|236.8|236.6|244.0|241.2|3826676|246.3441|258.8502
20110624|240.1|236.27|240.13|237.2|3826676|247.2015|258.3025
20110623|240.82|236.63|241.19|239.87|3826676|248.8684|257.4496
20110622|245.48|243.12|245.93|243.26|3826676|250.3681|256.5042
20110621|243.35|242.12|246.72|246.25|3826676|251.5528|255.4943
20110620|242.26|239.38|242.87|242.05|3826676|252.4366|254.6124
20110617|252.84|242.16|253.09|242.27|3826676|254.1677|253.7518
20110616|251.15|248.09|253.81|249.93|3826676|256.1507|252.8296
20110615|252.26|250.05|253.92|251.22|3826676|257.1875|251.8455
20110614|253.82|253.24|256.78|253.93|3826676|258.182|251.0919
20110613|254.74|250.83|254.84|252.11|3826676|258.8907|250.716
20110610|256.78|254.39|258.09|254.5|3826676|260.0208|250.3384
20110609|259.74|257.56|259.74|258.11|3826676|260.941|249.9576
20110608|258.01|257.63|260.36|259.33|3826676|261.4128|249.8507
20110607|261.18|259.24|262.05|259.26|3826676|261.7599|250.4503
20110606|262.66|259.37|263.15|260.27|3826676|262.1766|251.8291
20110603|260.74|260.49|263.54|261.28|3826676|262.4943|253.1204
20110602|263.52|260.98|264.88|263.77|3826676|262.6967|254.5028
20110601|263.76|262.39|266.33|262.54|3826676|262.5179|256.6448
20110531|262.24|261.49|264.26|264.25|3826676|262.5142|259.6497
20110527|258.98|257.89|260.63|260.19|3826676|262.2249|263.0654
20110526|258.59|257.24|260.8|258.81|3826676|262.564|266.2734
20110525|258.41|258.37|261.12|259.58|3826676|263.1897|269.3936
20110524|259.92|258.82|261.72|258.87|3826676|263.7913|272.5116
20110523|258.04|256.44|259.74|258.94|3826676|264.6115|275.1835
20110520|265.63|261.3|265.73|261.75|3826676|265.5568|277.2125
20110519|266.1|264.6|268.0|265.36|3826676|266.1912|278.9697
20110518|264.51|262.59|264.9|264.64|3826676|266.3297|280.4437
20110517|257.46|257.26|265.34|264.96|3826676|266.6114|282.2613
20110516|262.89|257.94|263.37|258.95|3826676|266.8866|285.2001
20110513|267.04|264.26|267.69|264.51|3826676|268.2094|288.5622
20110512|267.35|265.19|268.2|267.26|3826676|268.8259|292.0238
20110511|269.8|266.58|271.5|267.46|3826676|269.0869|296.2502
20110510|269.73|268.5|271.94|271.06|3826676|269.3581|298.8377
20110509|267.23|265.28|268.98|268.57|3826676|269.0744|298.9995
20110506|268.81|267.32|270.46|267.38|3826676|269.1585|298.9999
20110505|266.66|265.48|269.44|266.87|3826676|269.4549|298.9593
20110504|267.32|266.24|269.23|267.63|3826676|269.8857|298.7573
20110503|268.3|264.55|270.73|266.68|3826676|270.2617|297.57
20110502|272.58|268.29|272.59|269.01|3826676|270.8586|295.6701
20110429|269.73|268.99|271.78|271.78|3826676|271.1667|293.2805
20110428|268.76|266.77|269.35|268.72|3826676|271.0645|290.9515
20110427|268.73|266.91|268.79|268.61|3826676|271.4553|288.747
20110426|263.0|262.34|268.45|266.14|3826676|271.9295|286.3055
20110425|262.36|260.74|263.24|262.26|3826676|272.8944|283.6473
20110421|263.48|260.93|263.88|262.29|3826676|274.6668|280.9184
20110420|262.69|260.43|263.15|262.6|3826676|276.7296|277.9999
20110419|264.71|260.19|265.17|260.5|3826676|279.0845|275.2373
20110418|262.95|259.24|263.57|263.16|3826676|282.182|272.9746
20110415|272.37|264.76|272.6|265.08|3826676|285.3523|271.5889
20110414|287.31|285.76|289.44|288.97|3826676|288.731|270.303
20110413|287.47|285.59|288.51|287.85|3826676|288.6912|268.5963
20110412|287.21|283.74|288.17|285.02|3826676|288.8313|267.1349
20110411|287.81|286.21|288.76|288.4|3826676|289.4666|264.7987
20110408|292.15|288.74|292.15|288.79|3826676|289.6443|262.2638
20110407|287.58|286.81|290.03|289.71|3826676|289.7867|260.3175
20110406|285.8|283.72|287.29|286.8|3826676|289.7995|259.0681
20110405|290.25|282.56|290.45|284.26|3826676|290.2994|258.9926
20110404|296.2|291.26|297.07|293.55|3826676|291.306|260.683
20110401|294.09|294.09|297.3|295.6|3826676|290.932|262.9673
20110331|291.21|290.58|293.79|293.09|3826676|290.154|264.4933
20110330|291.9|290.0|292.46|290.63|3826676|289.6647|265.204
20110329|287.71|286.22|290.65|290.57|3826676|289.5038|265.9699
20110328|290.74|287.07|292.2|287.39|3826676|289.3261|266.7305
20110325|293.15|289.33|293.16|289.58|3826676|289.6487|266.8349
20110324|292.42|289.11|293.9|293.15|3826676|289.6602|266.365
20110323|287.31|285.71|290.93|290.79|3826676|289.0786|265.7364
20110322|288.35|285.97|289.33|288.37|3826676|288.7933|265.3304
20110321|284.82|284.23|289.61|287.96|3826676|288.8639|265.5279
20110318|282.04|279.59|283.71|280.25|3826676|289.0145|266.1947
20110317|281.96|279.99|284.22|280.4|3826676|290.4753|266.6137
20110316|283.72|275.36|284.61|278.27|3826676|292.1545|266.5543
20110315|278.47|277.47|285.21|284.5|3826676|294.4686|266.8492
20110314|286.11|283.73|288.86|284.71|3826676|296.13|267.419
20110311|288.82|286.38|289.71|288.07|3826676|298.0334|267.8797
20110310|292.43|289.44|293.02|289.86|3826676|299.6939|268.3405
20110309|295.2|292.58|296.96|295.59|3826676|301.3329|268.349
20110308|296.17|294.8|298.69|295.86|3826676|302.2901|267.7414
20110307|299.97|293.21|301.54|295.53|3826676|303.3617|266.8556
20110304|303.86|299.8|304.19|300.01|3826676|304.667|265.8247
20110303|302.89|302.2|305.44|304.48|3826676|305.4432|264.9209
20110302|299.6|297.3|302.7|300.09|3826676|305.6037|264.9281
20110301|308.58|299.35|309.3|300.08|3826676|306.5227|265.5428
20110228|304.7|303.7|307.94|306.39|3826676|307.5964|265.7956
20110225|305.62|304.45|307.05|304.71|3826676|307.7975|265.5173
20110224|305.39|300.37|306.24|304.11|3826676|308.3121|265.2904
